132691  , -124725     , array([ 0.0297625  ,  10.5271    ,  0.153936   ,  5.89266e-58,  0.0295698  ])
133446  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133447  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133448  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133449  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133450  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133451  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133452  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133453  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133454  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133455  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133456  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133457  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133458  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133459  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133460  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133461  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133462  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133463  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133464  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133465  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133466  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133467  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133468  , -1632.53    , array([ 1.43659    ,  0.0676536  ,  1.43484e-12,  5.89266e-58,  0.0242274  ])
133469  , -1632.52    , array([ 1.43696    ,  0.0676812  ,  1.44027e-12,  5.89266e-58,  0.0242377  ])
133470  , -1632.52    , array([ 1.43714    ,  0.0676951  ,  1.44299e-12,  5.89266e-58,  0.0242428  ])
133471  , -1632.51    , array([ 1.43723    ,  0.067702   ,  1.44435e-12,  5.89266e-58,  0.0242454  ])
133472  , -1632.51    , array([ 1.43727    ,  0.0677055  ,  1.44503e-12,  5.89266e-58,  0.0242467  ])
133473  , -1632.51    , array([ 1.43729    ,  0.0677072  ,  1.44537e-12,  5.89266e-58,  0.0242473  ])
133474  , -1632.51    , array([ 1.43731    ,  0.0677081  ,  1.44554e-12,  5.89266e-58,  0.0242476  ])
133475  , -1632.51    , array([ 1.43731    ,  0.0677085  ,  1.44563e-12,  5.89266e-58,  0.0242478  ])
133476  , -1632.51    , array([ 1.43731    ,  0.0677087  ,  1.44567e-12,  5.89266e-58,  0.0242479  ])
133477  , -1632.51    , array([ 1.43732    ,  0.0677088  ,  1.44569e-12,  5.89266e-58,  0.0242479  ])
133478  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.4457e-12 ,  5.89266e-58,  0.0242479  ])
133479  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242479  ])
