168659  , -261665     , array([ 0.0172638  ,  0.667554   ,  0.0194499  ,  3.85673e-60,  0.0716458  ])
169425  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169426  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169427  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169428  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169429  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169430  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169431  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169432  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169433  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169434  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169435  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169436  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169437  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169438  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169439  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169440  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169441  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169442  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169443  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169444  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169445  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169446  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169447  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169448  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169449  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169450  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169451  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169452  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169453  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169454  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169455  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169456  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169457  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169458  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169459  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169460  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169461  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169462  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169463  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169464  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169465  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169466  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169467  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169468  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169469  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169470  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169471  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169472  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169473  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169474  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169475  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169476  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169477  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169478  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169479  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169480  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169481  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169482  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169483  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169484  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169485  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169486  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169487  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169488  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169489  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169490  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169491  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169492  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169493  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169494  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169495  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169496  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169497  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169498  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169499  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169500  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169501  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169502  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169503  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169504  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169505  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169506  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169507  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169508  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169509  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169510  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169511  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169512  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169513  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169514  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169515  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169516  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169517  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169518  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169519  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169520  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169521  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169522  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169523  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169524  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169525  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169526  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169527  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169528  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169529  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169530  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169531  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169532  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169533  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169534  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169535  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169536  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169537  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169538  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169539  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169540  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169541  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169542  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169543  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169544  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169545  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169546  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169547  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169548  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169549  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169550  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169551  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169552  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169553  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169554  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169555  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169556  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169557  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169558  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169559  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169560  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169561  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169562  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169563  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169564  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169565  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169566  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169567  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169568  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169569  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169570  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169571  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169572  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169573  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169574  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169575  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169576  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169577  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169578  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169579  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169580  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169581  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169582  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169583  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169584  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169585  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169586  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169587  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169588  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169589  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169590  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169591  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169592  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169593  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169594  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169595  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169596  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169597  , -1632.51    , array([ 1.42688    ,  0.0677481  ,  2.12127e-94,  3.85673e-60,  0.0242751  ])
169598  , -1632.51    , array([ 1.42678    ,  0.0677492  ,  2.13182e-94,  3.85673e-60,  0.0242756  ])
169599  , -1632.51    , array([ 1.42672    ,  0.0677498  ,  2.1378e-94 ,  3.85673e-60,  0.0242759  ])
169600  , -1632.51    , array([ 1.4267     ,  0.06775    ,  2.14025e-94,  3.85673e-60,  0.024276   ])
169601  , -1632.51    , array([ 1.42669    ,  0.0677501  ,  2.14132e-94,  3.85673e-60,  0.0242761  ])
169602  , -1632.51    , array([ 1.42669    ,  0.0677501  ,  2.14178e-94,  3.85673e-60,  0.0242761  ])
169603  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14198e-94,  3.85673e-60,  0.0242761  ])
169604  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14206e-94,  3.85673e-60,  0.0242761  ])
169605  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.1421e-94 ,  3.85673e-60,  0.0242761  ])
169606  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14212e-94,  3.85673e-60,  0.0242761  ])
169607  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14212e-94,  3.85673e-60,  0.0242761  ])
169608  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
